Date,row_equity
2022-01-21,48.511962890625
2022-01-24,47.97669982910156
2022-01-25,47.816123962402344
2022-01-26,47.45928955078125
2022-01-27,47.16490173339844
2022-01-28,47.37008285522461
2022-01-31,48.33353805541992
2022-02-01,48.71713638305664
2022-02-02,48.9669189453125
2022-02-03,48.25325393676758
2022-02-04,48.39598846435547
2022-02-07,48.44951248168945
2022-02-08,48.7528190612793
2022-02-09,49.546791076660156
2022-02-10,49.020450592041016
2022-02-11,48.31570053100586
2022-02-14,48.012386322021484
2022-02-15,48.877716064453125
2022-02-16,49.100738525390625
2022-02-17,48.4049072265625
2022-02-18,48.101600646972656
2022-02-22,47.503902435302734
2022-02-23,47.05785369873047
2022-02-24,46.38877487182617
2022-02-25,47.49496841430664
2022-02-28,46.71885299682617
2022-03-01,45.83568572998047
2022-03-02,46.32633590698242
2022-03-03,45.568058013916016
2022-03-04,44.47970962524414
2022-03-07,43.05235290527344
2022-03-08,43.33782958984375
2022-03-09,44.89006805419922
2022-03-10,44.265602111816406
2022-03-11,43.68574142456055
2022-03-14,43.57869338989258
2022-03-15,43.96228790283203
2022-03-16,45.951656341552734
2022-03-17,46.22820281982422
2022-03-18,46.7366943359375
2022-03-21,46.379859924316406
2022-03-22,46.92403030395508
2022-03-23,46.433380126953125
2022-03-24,46.7366943359375
2022-03-25,46.70100784301758
2022-03-28,46.63856506347656
2022-03-29,47.5217399597168
2022-03-30,47.35224151611328
2022-03-31,46.629642486572266
2022-04-01,47.0846061706543
2022-04-04,47.45928955078125
2022-04-05,46.79914474487305
2022-04-06,46.21036148071289
2022-04-07,46.201438903808594
2022-04-08,46.23712158203125
2022-04-11,45.7464714050293
2022-04-12,45.3985595703125
2022-04-13,45.96949768066406
2022-04-14,45.66618728637695
2022-04-18,45.461002349853516
2022-04-19,45.514530181884766
2022-04-20,45.66618728637695
2022-04-21,45.04172134399414
2022-04-22,44.35480880737305
2022-04-25,44.07826232910156
2022-04-26,42.94530487060547
2022-04-27,43.230777740478516
2022-04-28,43.89091873168945
2022-04-29,43.507328033447266
2022-05-02,43.391353607177734
2022-05-03,43.73926544189453
2022-05-04,44.44401550292969
2022-05-05,42.989906311035156
2022-05-06,42.51709747314453
2022-05-09,41.22356414794922
2022-05-10,41.45551681518555
2022-05-11,41.20572280883789
2022-05-12,41.05406951904297
2022-05-13,42.18703079223633
2022-05-16,42.22270965576172
2022-05-17,43.0702018737793
2022-05-18,42.0532112121582
2022-05-19,42.534942626953125
2022-05-20,42.79365158081055
2022-05-23,43.400264739990234
2022-05-24,43.13264465332031
2022-05-25,43.17724609375
2022-05-26,43.730350494384766
2022-05-27,44.27452850341797
2022-05-31,44.29236602783203
2022-06-01,43.899845123291016
2022-06-02,44.756248474121094
2022-06-03,44.087181091308594
2022-06-06,44.25667953491211
2022-06-07,44.44401550292969
2022-06-08,44.087181091308594
2022-06-09,43.11347198486328
2022-06-10,42.23324203491211
2022-06-13,40.772220611572266
2022-06-14,40.72685623168945
2022-06-15,41.407447814941406
2022-06-16,40.354801177978516
2022-06-17,40.254974365234375
2022-06-21,40.92649459838867
2022-06-22,40.47276306152344
2022-06-23,40.41831588745117
2022-06-24,41.525421142578125
2022-06-27,41.46189880371094
2022-06-28,41.216888427734375
2022-06-29,41.01724624633789
2022-06-30,40.835750579833984
2022-07-01,40.808528900146484
2022-07-05,40.109779357910156
2022-07-06,40.028106689453125
2022-07-07,40.72685623168945
2022-07-08,40.75407791137695
2022-07-11,39.95551300048828
2022-07-12,39.8829231262207
2022-07-13,39.828468322753906
2022-07-14,39.30213928222656
2022-07-15,39.8103141784668
2022-07-18,40.0190315246582
2022-07-19,40.9537239074707
2022-07-20,40.72685623168945
2022-07-21,41.198734283447266
2022-07-22,40.935569763183594
2022-07-25,41.22595977783203
2022-07-26,40.73592758178711
2022-07-27,41.62523651123047
2022-07-28,41.833953857421875
2022-07-29,42.215087890625
2022-08-01,42.06989669799805
2022-08-02,41.552642822265625
2022-08-03,41.8430290222168
2022-08-04,42.06989669799805
2022-08-05,41.82488250732422
2022-08-08,41.924705505371094
2022-08-09,41.7341423034668
2022-08-10,42.569000244140625
2022-08-11,42.614376068115234
2022-08-12,42.97736358642578
2022-08-15,42.7232780456543
2022-08-16,42.741416931152344
2022-08-17,42.423805236816406
2022-08-18,42.27861404418945
2022-08-19,41.679691314697266
2022-08-22,41.09891891479492
2022-08-23,41.216888427734375
2022-08-24,41.25318145751953
2022-08-25,41.82488250732422
2022-08-26,40.87205123901367
2022-08-29,40.71778106689453
2022-08-30,40.34571838378906
2022-08-31,40.173301696777344
2022-09-01,39.73772430419922
2022-09-02,39.474552154541016
2022-09-06,39.2476921081543
2022-09-07,39.58345413208008
2022-09-08,39.60160446166992
2022-09-09,40.48183822631836
2022-09-12,41.05353927612305
2022-09-13,39.65605545043945
2022-09-14,39.828468322753906
2022-09-15,39.46548843383789
2022-09-16,39.156951904296875
2022-09-19,39.338436126708984
2022-09-20,38.77581787109375
2022-09-21,38.23133850097656
2022-09-22,38.07707214355469
2022-09-23,36.942745208740234
2022-09-26,36.39826583862305
2022-09-27,36.27122116088867
2022-09-28,37.015342712402344
2022-09-29,36.39826583862305
2022-09-30,36.30752182006836
2022-10-03,37.06071472167969
2022-10-04,38.45820236206055
2022-10-05,38.14966583251953
2022-10-06,37.559818267822266
2022-10-07,36.8882942199707
2022-10-10,36.588829040527344
2022-10-11,36.13510513305664
2022-10-12,36.01713180541992
2022-10-13,36.643280029296875
2022-10-14,36.04435729980469
2022-10-17,36.96089172363281
2022-10-18,37.151458740234375
2022-10-19,36.597904205322266
2022-10-20,36.6523551940918
2022-10-21,37.29664611816406
2022-10-24,36.85200119018555
2022-10-25,37.55073928833008
2022-10-26,37.986324310302734
2022-10-27,37.67778778076172
2022-10-28,37.895572662353516
2022-10-31,37.5870361328125
2022-11-01,37.99539566040039
2022-11-02,37.487220764160156
2022-11-03,37.34202575683594
2022-11-04,38.830265045166016
2022-11-07,38.92100524902344
2022-11-08,39.320289611816406
2022-11-09,38.69414520263672
2022-11-10,40.663333892822266
2022-11-11,41.480045318603516
2022-11-14,41.1170654296875
2022-11-15,41.54357147216797
2022-11-16,41.2804069519043
2022-11-17,41.298553466796875
2022-11-18,41.244102478027344
2022-11-21,40.935569763183594
2022-11-22,41.380226135253906
2022-11-23,41.77950668334961
2022-11-25,41.87932586669922
2022-11-28,41.43467330932617
2022-11-29,41.7341423034668
2022-11-30,42.614376068115234
2022-12-01,42.85938262939453
2022-12-02,42.85030746459961
2022-12-05,42.26046371459961
2022-12-06,42.08804702758789
2022-12-07,42.01545333862305
2022-12-08,42.3239860534668
2022-12-09,42.25139236450195
2022-12-12,42.360286712646484
2022-12-13,42.78298568725586
2022-12-14,42.77383804321289
2022-12-15,41.73994445800781
2022-12-16,41.4929084777832
2022-12-19,41.419715881347656
2022-12-20,41.53866195678711
2022-12-21,41.97783660888672
2022-12-22,41.59355545043945
2022-12-23,41.712501525878906
2022-12-27,41.97783660888672
2022-12-28,41.4654655456543
2022-12-29,42.096778869628906
2022-12-30,41.63015365600586
2023-01-03,41.904640197753906
2023-01-04,42.728092193603516
2023-01-05,42.36211395263672
2023-01-06,43.359405517578125
2023-01-09,43.56984329223633
2023-01-10,43.77113723754883
2023-01-11,44.06391525268555
2023-01-12,44.5762939453125
2023-01-13,44.86906814575195
2023-01-17,44.87822723388672
2023-01-18,44.667781829833984
2023-01-19,44.731834411621094
2023-01-20,45.18931198120117
2023-01-23,45.42719268798828
2023-01-24,45.399742126464844
2023-01-25,45.582733154296875
2023-01-26,45.77486801147461
2023-01-27,45.65592575073242
2023-01-30,45.15270233154297
2023-01-31,45.344844818115234
2023-02-01,45.756568908691406
2023-02-02,45.637630462646484
2023-02-03,45.09781265258789
2023-02-06,44.60373306274414
2023-02-07,44.95142364501953
2023-02-08,44.72268295288086
2023-02-09,44.82332229614258
2023-02-10,44.612884521484375
2023-02-13,45.015464782714844
2023-02-14,45.042911529541016
2023-02-15,44.814178466796875
2023-02-16,44.622039794921875
2023-02-17,44.5488395690918
2023-02-21,44.027320861816406
2023-02-22,43.77113723754883
2023-02-23,43.99072265625
2023-02-24,43.213008880615234
2023-02-27,43.65219497680664
2023-02-28,43.29536056518555
2023-03-01,43.74368667602539
2023-03-02,43.87178039550781
2023-03-03,44.41160202026367
2023-03-06,44.31095504760742
2023-03-07,43.56069564819336
2023-03-08,43.73453140258789
2023-03-09,43.20386505126953
2023-03-10,42.81044387817383
2023-03-13,42.6365966796875
2023-03-14,43.057472229003906
2023-03-15,41.89549255371094
2023-03-16,42.53594970703125
2023-03-17,42.124229431152344
2023-03-20,42.61830520629883
2023-03-21,43.15811538696289
2023-03-22,43.10322570800781
2023-03-23,43.24046325683594
2023-03-24,43.13982009887695
2023-03-27,43.36855697631836
2023-03-28,43.56984329223633
2023-03-29,43.9724235534668
2023-03-30,44.47564697265625
2023-03-31,44.622039794921875
2023-04-03,44.94226837158203
2023-04-04,44.93312072753906
2023-04-05,44.622039794921875
2023-04-06,44.80502700805664
2023-04-10,44.84162139892578
2023-04-11,45.015464782714844
2023-04-12,45.116111755371094
2023-04-13,45.738277435302734
2023-04-14,45.536983489990234
2023-04-17,45.5461311340332
2023-04-18,45.70167541503906
2023-04-19,45.46378707885742
2023-04-20,45.44548416137695
2023-04-21,45.43634033203125
2023-04-24,45.49123764038086
2023-04-25,44.795875549316406
2023-04-26,44.82332229614258
2023-04-27,45.39059066772461
2023-04-28,45.45464324951172
2023-05-01,45.372291564941406
2023-05-02,44.91481399536133
2023-05-03,44.95142364501953
2023-05-04,44.98801040649414
2023-05-05,45.68337631225586
2023-05-08,45.71997833251953
2023-05-09,45.49123764038086
2023-05-10,45.44548416137695
2023-05-11,45.27164840698242
2023-05-12,45.06121063232422
2023-05-15,45.5552864074707
2023-05-16,45.12526321411133
2023-05-17,45.3173942565918
2023-05-18,45.21675109863281
2023-05-19,45.372291564941406
2023-05-22,45.482086181640625
2023-05-23,44.83247756958008
2023-05-24,44.24690246582031
2023-05-25,44.15541458129883
2023-05-26,44.69523239135742
2023-05-30,44.21946334838867
2023-05-31,43.75283432006836
2023-06-01,44.47564697265625
2023-06-02,45.13440704345703
2023-06-05,44.92396545410156
2023-06-06,45.3173942565918
2023-06-07,44.99006271362305
2023-06-08,45.39923095703125
2023-06-09,45.41783142089844
2023-06-12,45.56662368774414
2023-06-13,46.02228546142578
2023-06-14,46.198974609375
2023-06-15,46.68253707885742
2023-06-16,46.561641693115234
2023-06-20,45.84559631347656
2023-06-21,45.873497009277344
2023-06-22,45.62241744995117
2023-06-23,44.934268951416016
2023-06-26,45.05516052246094
2023-06-27,45.45502853393555
2023-06-28,45.408531188964844
2023-06-29,45.31553268432617
2023-06-30,45.77119827270508
2023-07-03,45.95718765258789
2023-07-05,45.49222183227539
2023-07-06,44.664588928222656
2023-07-07,45.073753356933594
2023-07-10,45.15745162963867
2023-07-11,45.5759162902832
2023-07-12,46.46865463256836
2023-07-13,47.18470001220703
2023-07-14,46.8778190612793
2023-07-17,46.88711929321289
2023-07-18,46.998714447021484
2023-07-19,47.03590774536133
2023-07-20,46.80342483520508
2023-07-21,46.822021484375
2023-07-24,46.952213287353516
2023-07-25,47.11960220336914
2023-07-26,47.24979782104492
2023-07-27,46.98941421508789
2023-07-28,47.55666732788086
2023-07-31,47.565975189208984
2023-08-01,46.98011016845703
2023-08-02,46.02228546142578
2023-08-03,45.98509216308594
2023-08-04,46.059478759765625
2023-08-07,46.301265716552734
2023-08-08,45.93859100341797
2023-08-09,45.97578430175781
2023-08-10,46.133872985839844
2023-08-11,45.72470474243164
2023-08-14,45.52012634277344
2023-08-15,44.934268951416016
2023-08-16,44.56229019165039
2023-08-17,44.39490509033203
2023-08-18,44.28330993652344
2023-08-21,44.44139862060547
2023-08-22,44.34840774536133
2023-08-23,44.86916732788086
2023-08-24,44.39490509033203
2023-08-25,44.61808776855469
2023-08-28,45.08305358886719
2023-08-29,45.67820739746094
2023-08-30,45.6317138671875
2023-08-31,45.30624008178711
2023-09-01,45.501522064208984
2023-09-05,45.12955093383789
2023-09-06,44.94356918334961
2023-09-07,44.69248580932617
2023-09-08,44.6552848815918
2023-09-11,45.12955093383789
2023-09-12,44.98076248168945
2023-09-13,44.88777160644531
2023-09-14,45.408531188964844
2023-09-15,45.30624008178711
